avg_current_error_ride_distance,avg_speed_max_speed,avg_speed_kmh,avg_diff_duration_min,avg_expected_ride_time_min,avg_expected_meeting_time_min,avg_expected_total_time_min,avg_ride_time_min,avg_meeting_time_min,avg_total_time_min,avg_ride_length_km,avg_meeting_length_km,avg_total_length_km,avg_distance_per_timestamp_km,avg_remaining_distance_covered,mean_error
0.028852713105220678,0.06690534230086813,0.0009875169835825014,0.24168242990021044,0.30312285162513164,0.09110266711975411,0.2761171720276717,0.016148578278666,0.12252196275850546,0.07490900284890611,0.20232865814153664,0.018806356904838572,0.16851162422950486,0.020301621382580477,0.18580474251388188,0.12120688267472393
0.0713241650592497,0.08093562389119094,0.13116224650271924,0.25569757921765496,0.22141308649752367,0.08188714344241736,0.22888718493629498,0.04873445650503335,0.06851488756339062,0.11977605487061804,0.15513174429351692,0.04147498678667207,0.15720579806557944,0.09713267609002672,0.008133476902981251,0.11782740737499128
0.04882360995506356,0.16187250462579617,0.18324062226989782,0.2670453671482575,0.24502217672153292,0.06926736498409204,0.24928096029067937,0.050881889415261346,0.09727882838036878,0.11249048066061722,0.20453999810678536,0.048925950243767176,0.21282621538922578,0.14999764074721036,0.10367927334832194,0.14701152548579183
0.03329830427281834,0.19489527405277426,0.20569567851729964,0.28348501851585306,0.30592828926454885,0.05645275082939668,0.29531468104766057,0.021967535374130417,0.14775506424097115,0.11536317245830081,0.2279410999465036,0.06314330755432905,0.2507481205221001,0.039660198356974145,0.08587926535289939,0.15516851735377066
0.0363406454448394,0.17390534221076903,0.19791598568901816,0.2790276613121827,0.2681908436664029,0.06461513765282445,0.28703858139072613,0.0028815706868319836,0.1912931433665221,0.13619338911936962,0.1934645588804101,0.0743811945501715,0.24277792123279004,0.05526403900796472,0.03820197570078419,0.14943279932744044
0.06428273588796829,0.1471767074337888,0.2062398330029978,0.2730975555661556,0.16138249662946963,0.08366953880599778,0.23252353109221016,0.016176189659124728,0.2153970487853955,0.1742007006737641,0.06791657428098348,0.08410709194857992,0.15560319461016506,0.04281309454016995,0.10032478523081044,0.13499407187650544
0.032266126560395764,0.05482062861131724,0.1482758771009222,0.2834922058921154,0.14755597103119367,0.10065780005718461,0.22885143346608514,0.007392660639684486,0.2337062813483437,0.16282787161208048,0.05202959062892474,0.09254735011754545,0.1568979023625293,0.014290868925189496,0.030082271606681494,0.11637965599734622
0.003481577542806419,0.010926085396000065,0.14619849982155728,0.25414827911047144,0.0140760704106573,0.09976928088927177,0.12616211562763066,0.015834294702067746,0.2553390077533276,0.19581841712653714,0.023524709104817708,0.09605255299880106,0.09672800098823642,0.0034408168147498923,0.08298460344062797,0.09496562078183736
0.024881213367504346,0.0035661996450748585,0.15539500604404274,0.26548907508799074,0.03587775524965402,0.11161474654101321,0.14418841330752297,0.02198893685406376,0.2687335916513643,0.1794058884664726,0.006916922621259087,0.09418597519393919,0.10758881029213103,0.013516824583624158,0.01976645943761798,0.09687438788955166
0.08880406629555886,0.009137200057403311,0.15835465313990113,0.2665172608693494,0.0440010702360084,0.11145527330342898,0.14656899872668835,0.0479190553917183,0.27953175305501327,0.18177177976977008,0.043130399767477505,0.08580996229395392,0.06561597002374138,0.04284790933982072,0.02138412892385779,0.10618996541291274
