avg_current_error_ride_distance,avg_speed_max_speed,avg_speed_kmh,avg_diff_duration_min,avg_expected_ride_time_min,avg_expected_meeting_time_min,avg_expected_total_time_min,avg_ride_time_min,avg_meeting_time_min,avg_total_time_min,avg_ride_length_km,avg_meeting_length_km,avg_total_length_km,avg_distance_per_timestamp_km,avg_remaining_distance_covered,mean_error
0.00957386057988361,0.2181500722131222,0.1353450639704699,0.021573887703712876,0.2530627162741841,0.08971214071947174,0.08596103830332016,0.14418674730166708,0.06439197779120075,0.08332942839795253,0.2068063980189932,0.09767255726512776,0.30987173701872234,0.198988681315788,0.20030415070968635,0.1412620305055535
0.02302204505873366,0.049454927130263324,0.046657928056089946,0.03354529326346206,0.28537101819559213,0.14037492958102554,0.05107320207051638,0.1980346721907555,0.08853062537880475,0.09420032147634151,0.1622216594649053,0.02742475882072924,0.17800061002964424,0.16842683671844702,0.09310458751301232,0.10929622766322153
0.05540749447665306,0.026165572082165394,0.12142789783207318,0.026185536364190003,0.25380259772727776,0.11974359784944229,0.04155548437714857,0.17719230349124024,0.0714241488554733,0.09487835539528787,0.09602288764650296,0.0420985746549794,0.12409073970586881,0.1555969547721562,0.06162852898807858,0.09781471161456917
0.060823071164791964,0.06181925912800653,0.07178730580002246,0.0006193096384004214,0.2905898853106096,0.12070350849104074,0.06394651851142258,0.19902039245645095,0.11549098799113025,0.08218995509025866,0.1244444354253386,0.013575525100139133,0.11087241217894939,0.17027850031695205,0.060852833184517986,0.10313425998586875
0.11619510576230299,0.048148254575452895,0.03400645818315604,0.013091873756625438,0.22923208628473282,0.1078367809592334,0.03368352236997375,0.1791061686738856,0.14606619286917838,0.030974625923861417,0.05141980048161034,0.01659960058954101,0.049522569049988474,0.12080726756644992,0.06757569369482767,0.08295106671605469
0.1365454891276071,0.012164863507450269,0.007200559419255033,0.008424348932341761,0.1779094698922962,0.09748756449630543,0.0028400579196297265,0.18173867610191163,0.1732098025545496,0.006598241594163811,0.015273931279793828,0.012932383934503865,0.009093955746935162,0.11075939670705602,0.0337963259530905,0.06573167114445932
0.1202243793645648,0.04132664507986395,0.019911326652708852,0.00842174722697725,0.17753101944161395,0.07442458078764141,0.011914543415010297,0.20094081937418648,0.14598890345524004,0.04416208745618832,0.007968940911231102,0.021426917231422375,0.022478617366338587,0.09971819812171547,0.010645838284421285,0.06713897094460827
0.10675343376205479,0.0775036325916785,0.0143148314333336,0.005797701952802315,0.18717713734869373,0.060573857740565,0.01548193938637718,0.2146204960677818,0.15187320702357635,0.06360478137076729,0.018136398997769768,0.028243168586656358,0.03834262508873857,0.08561318764911606,0.056298551480937244,0.07495566336538989
0.17171560499922686,0.09941554490054749,0.0033784594700733105,0.028365424082755976,0.3257293758427766,0.05998153936919527,0.09533731286321895,0.2764225676714547,0.1763703267885063,0.10874579524369912,0.11903455711157544,0.02452409558708467,0.1185558302250214,0.1413705357238768,0.14520306809852235,0.12627666919850236
0.08036349602801007,0.06152736142017285,0.02057046419244314,0.021322673066687708,0.3100480253461068,0.06138528121662049,0.07644767620851088,0.27063748727377257,0.17594497320933428,0.09470637188759658,0.062495976029811294,0.016043376129065486,0.05738500140688164,0.09624257582871833,0.09903265175066771,0.10027689273296
0.08886084885740014,0.05811918724353387,0.03161121259559798,0.01572048998386041,0.2846946906154641,0.046280693027455945,0.07086155224169875,0.26268033322110174,0.1629769047257009,0.08329125802166665,0.021781551598444717,0.02257355033918557,0.02514227766851256,0.13743986975324032,0.11009886624560891,0.09480888574256484
0.06934511317478691,0.0499694432458791,0.077562218853257,0.0033209249962232812,0.21937459364991754,0.03767653530392355,0.03349447056774458,0.2266699881546163,0.14899280244601726,0.049840437436495987,0.0514021601872858,0.03549333770760206,0.02824115996863368,0.12547486719851217,0.09182748198416969,0.08324570232500433
0.05109575393433738,0.028596366346844756,0.11737250666247964,0.007242783538190281,0.1982400674061228,0.012950683123711018,0.04060385513199598,0.22080804469859378,0.12573030290360207,0.05617244978395616,0.09697561040850614,0.07640157124273633,0.02794145645014004,0.06050482763671158,0.04922640172399044,0.07799084539946123
0.06813396804748674,0.0019936891306222004,0.14342457921048238,0.021378252327134285,0.1775690678758612,0.006994962073729906,0.029151037321615725,0.20735863805790952,0.11358887239005072,0.05325057996365198,0.1057764497269043,0.08011745736203575,0.03410824747404438,0.0470931597883136,0.030822507985239007,0.07471743124900546
0.050512607930158764,0.0008341774950354692,0.14432383880317612,0.03453024734036061,0.18428004843109233,0.001430840509584338,0.038230046957183676,0.20910839651365992,0.096776287466534,0.07030531864979489,0.0872208744703155,0.08907834816733455,0.010333464377496904,0.017636408468475754,0.014059955711809536,0.06991072408613415
0.06913388835238816,0.011744695431863456,0.14299732602051954,0.01233835382026705,0.1934729592643327,0.022518052987822654,0.061994862973506766,0.19861814080532222,0.09645965386341823,0.06690102922625457,0.06786823141781029,0.09104102159018408,0.007660430189545058,0.0589855284952967,0.02020626215716105,0.07479602910637952
0.08001062677800994,0.008456393847314368,0.15667928764797895,0.004496770600046372,0.20679403452350223,0.020057251653242843,0.06700609556415356,0.19190884041490824,0.10335122711633883,0.06275593198738297,0.052720212157815506,0.10265138446331869,0.03247626827746762,0.08511418240308842,0.03253197519437774,0.0804673655085964
0.06496536073029899,0.016987316771498027,0.15970855961965524,0.00767232008847722,0.2269038419807947,0.014066688873456717,0.07435378546002672,0.1895503916259295,0.11848786737762468,0.05715142028311752,0.039976988781222814,0.08752201495471192,0.027242691929829196,0.06124659644095867,0.030184367742181226,0.07840134751065221
0.04918653848235674,0.0025843140292818472,0.1364993243206298,0.006138603332484334,0.180047215746851,0.013257107540986461,0.04318011116788606,0.1593557368365469,0.12180569756481159,0.03213409424031721,0.07177625436731164,0.09663829525544983,0.008912907558728252,0.10749825749615587,0.057294287673902156,0.07242058304091331
0.03787920890451092,0.0186504918530385,0.13770899256352478,0.0020512335088148513,0.177761974329714,0.009027676225786152,0.038820588893963295,0.15707206023333734,0.1234379339418582,0.033798853866623665,0.07410527066154542,0.09577730914825261,0.005147420820681345,0.15462021295993764,0.057959583806717806,0.07492125411455376
0.043404365610059385,0.011802761090022481,0.19621195651470832,0.0036686695706818406,0.0754402754859455,0.02376488366768935,0.07084379138014134,0.12890478533849714,0.0975166619190208,0.12480161355792324,0.19774490724228488,0.1642769145758277,0.035284130469430464,0.052755533561937594,0.008930244483306354,0.08235676629783176
0.0016348181328159263,0.040839117223801825,0.19751643176558006,0.09551342688431827,0.02016843202995868,0.01735414299556166,0.0009142498269788364,0.056136489260445344,0.03618916040694964,0.10793427752326001,0.2132999104197876,0.15179392843085202,0.06020889598146431,0.024591126660224887,0.0036290780765364473,0.06851489904123569
0.00953829389221948,0.03079688865853559,0.15300711526169258,0.09454935515216682,0.09927847309924903,0.03394054647730247,0.03884974163590079,0.02369123323323024,0.03147697681198145,0.06732533737919345,0.17771693518210233,0.1494292225120705,0.03180506722285345,0.0066030551612247385,0.028907235097205115,0.0651276984517952
0.02367546397117071,0.01593186275327477,0.10866090334661895,0.05930638586925106,0.14111935543934698,0.05935801305264929,0.03446504474886915,0.012522257359102744,0.0066956255290748536,0.03135696483720076,0.15206319974647828,0.10708010903156046,0.05043608487667308,0.006568894148229769,0.0038787963197635437,0.0542079307352843
0.05147354380945978,0.0007552815681466428,0.09918941087862382,0.02199378503422287,0.08589811933616655,0.05080397621474773,0.0028580769984591398,0.009461435270269006,0.0004928215395613516,0.02529412071042218,0.18712497142626433,0.10067999854302495,0.08196592308556802,0.043880387004126026,0.016087248516635417,0.05186393999571318
0.033733533939068944,0.012746216687483939,0.08642084078785336,0.009385092115388153,0.019890689872192502,0.043429108861902224,0.047181881065674544,0.00379454505962127,0.0014230277826454026,0.03326956373653678,0.24160213973069167,0.10766783386130646,0.11987530114075684,0.010330786338724512,0.009153419397614174,0.05199359869183073
0.03448101494108747,0.0014895978116484538,0.10397343903259648,0.0070562023273912245,0.0023067483577493345,0.02917643271197491,0.05409587644960178,0.008015662094372837,0.012768207924830067,0.04303094742506038,0.2680907657712576,0.10953540589414514,0.14233341765625757,0.02652964898848126,0.007558038356125473,0.056696093716172
0.04210035233758286,0.01478236122787227,0.13569917218212993,0.025404264579595586,0.052192327762335476,0.013336595325909447,0.006482073444425283,0.05134908548773551,0.007681629325681146,0.014937302167846936,0.189179109548044,0.12274650963157406,0.06463142656476789,0.03890335734977068,0.022262412474820137,0.053445865294006085
