idle_drivers,on_road_drivers,pickup_drivers,responding_drivers,pending_customers,avg_rejections_before_accepted,moving_drivers,mean_error
0.48006759522303866,0.18260851716932278,0.19024134326075612,0.17861172755209662,0.1772045537952371,0.10602405725257603,0.446214570261954,0.25156748064499734
0.030136245827773956,0.11589232457133375,0.23941055989709206,0.2885381997881664,0.318027170398192,0.06118950434235552,0.10288665867600968,0.16515438050013193
0.006830950493740478,0.07460511925586051,0.20040510215556348,0.20726046734999837,0.30064283052706087,0.0665871454650299,0.0801223094365345,0.13377913209768402
0.10758779137009418,0.07239624732501246,0.202907528438258,0.1718867161296661,0.2149850853091612,0.03004699985231541,0.17022852896898563,0.13857698534192758
0.09592962863590311,0.06981271757453915,0.1672032954766945,0.08851625278661443,0.1210448243311727,0.024665077429584587,0.16621418522105874,0.1047694259222239
0.15780624172084934,0.07256930751485666,0.10781255215933794,0.18366948369453964,0.1887942799651447,0.005642706159420786,0.16931286589964495,0.12651534815911342
0.00770169843474483,0.10105739513001144,0.08896788779339539,0.01750693528283699,0.008182690535966078,0.03970959577019401,0.1803694740314748,0.0633565252826605
0.013364850790697698,0.12043593893294621,0.022703286474475465,0.1293861087695662,0.139469412873568,0.06373916160014702,0.19727667245020492,0.09805363312737223
0.01705345209132455,0.12022368567782812,0.006761724496691702,0.047181788590640164,0.04802071031432666,0.0952594267840053,0.21462295802148368,0.07844624942518574
0.03522658491080064,0.12759824492160923,0.03789779974774988,0.0645395668946864,0.0626822573845836,0.1352572561345436,0.23000155207369122,0.0990290374382378
0.04448543411521133,0.14207241433232198,0.030107967869550722,0.04090652679224621,0.02614812158148593,0.17780898148698415,0.24406593063054965,0.10079933954405
0.14486111425907755,0.15362233698840258,0.003670666563589384,0.0711901308936016,0.054391917873217545,0.19802622210744886,0.2572893893420254,0.12615025400390897
0.2179385949049237,0.20952408519742652,0.008463008808493232,0.03332745655188866,0.021261007669247427,0.2096444762871389,0.2693263286616511,0.13849785115439567
0.26520422046758896,0.20639121084781822,0.01962532169815436,0.13362073161734525,0.1422564551228998,0.22912654766072843,0.27948273783943633,0.1822438893219959
0.190917517795024,0.16768539420887685,0.014924231223456423,0.18208041855916066,0.20359596907904923,0.26210930926262466,0.28714239531120983,0.1869221764913431
0.1649703439793172,0.13985277248455524,0.005465181169973692,0.08438818388087838,0.15302959203533992,0.29763508421142226,0.29200562526702495,0.16247811186121594
0.236080298903797,0.1345738196223602,0.011986899618542029,0.12871331613133355,0.20702542086648879,0.3224574270802757,0.2941527942453581,0.19071285378116506
0.13842774612499212,0.09412883007565384,0.019290438593084665,0.07686075226070617,0.15184034399311663,0.30012700517871316,0.29395293227042324,0.15351829264238429
0.2588494279869694,0.12246204311804992,0.001999194399600721,0.2643006977324832,0.3646597396338689,0.30162529179514735,0.29192385289975087,0.22940289250941007
0.2829741221987466,0.15024066654075996,0.037131529652500626,0.308815948259533,0.41614068721115177,0.3010626453459318,0.2886077373879129,0.2549961909423624
0.30502755065087367,0.21848317092837727,0.10745774774856064,0.15008030098934116,0.15352500408009104,0.24316482343299473,0.5957543552619309,0.2533561361560242
0.07289460761094611,0.19257465632018114,0.023979419929485317,0.00626624369571458,0.06586630601966566,0.14530562730681168,0.2554538457173274,0.10890581522859029
0.06497511122654279,0.19087877522585248,0.019380307229379768,0.07850007613199017,0.11916945056369366,0.14080671476860868,0.28216623045283157,0.12798238079984275
0.018008243197012528,0.17873858581430402,0.02354237859451531,0.0421920900882251,0.08863337257607688,0.11919226425691704,0.2903273001478358,0.10866203352498381
0.017643208307149945,0.1269613875613001,0.01650491541609312,0.14132350154527207,0.204015688806433,0.084664518705572,0.2866904213959958,0.12540052024825946
0.050915492056406615,0.05416435577203763,0.0531286915170997,0.14124011516403903,0.20630909808513734,0.07121230725661759,0.2776537547485013,0.1220891163714056
0.07875366949884482,0.04345727576718501,0.07063150200419908,0.0938487828237675,0.2630588801693163,0.10007952295117134,0.3220554972340932,0.1388407329212253
0.1093398331784833,0.026213966546127898,0.06752243417601438,0.09672569315552035,0.16189736836340146,0.074248148334727,0.31613484981877954,0.1217260419390077
0.14021771032381436,0.009558151389858575,0.0851376103685552,0.053572727542285044,0.17060990587173025,0.07454377908519651,0.31088806294264243,0.12064684964629747
0.09746353780110215,0.028961311604497195,0.11911644290458852,0.00985981703376207,0.016668558705976257,0.050265297397147995,0.30599413906106765,0.08976130064402026
0.01326156181493973,0.02736740864598149,0.13601836138527004,0.11313144249824515,0.18691412065299823,0.05086555459293978,0.30287999426721374,0.11863406340822687
0.0017903378025779686,0.026363994570192513,0.14498512477469366,0.11052182436071656,0.0638668052292586,0.08399621166294148,0.30387461804641747,0.10505698806382832
0.05462315903162477,0.011718061422231738,0.120231899829917,0.04865536457772607,0.043168778980383085,0.04629477320377136,0.3148623405737205,0.09136491108848208
0.10290756604044735,0.03831780942392306,0.10330045402718022,0.03356209549448599,0.03442096994260136,0.038241352070431466,0.33190871603014144,0.09752270900417297
0.08739722774210124,0.04228796813553455,0.10384180897745131,0.059079863761889014,0.011155485171245826,0.022759734359762196,0.34429547238216945,0.09583108007573624
