idle_drivers,on_road_drivers,pickup_drivers,responding_drivers,pending_customers,avg_rejections_before_accepted,moving_drivers,mean_error
0.4932070455723688,0.1644371764063657,0.09305291362234705,0.07077432419131698,0.01345087706812289,0.09926664776852735,0.13913747373932486,0.15333235119548197
0.0690824022314772,0.2065099508608191,0.06978229730156757,0.15135837679407485,0.16036911107044965,0.17523259796553164,0.26109229021090796,0.1562038609192611
0.037801749383734706,0.18882865199132304,0.054819290438970096,0.17679714296872767,0.1891457848825528,0.18424538382117095,0.26826482805083046,0.1571289759339014
0.03397013246743077,0.17674520792534476,0.03957742105779282,0.14199839029081887,0.1530674863487872,0.15757953637606895,0.2751866597792493,0.13973211917792752
0.05828623999764288,0.2231052114402807,0.09050825336309827,0.0501636079085421,0.05758044305144685,0.15748573194606866,0.2780714201962134,0.13074298684332755
0.07411120515704489,0.23121653455910127,0.09986150208821802,0.006138058604779048,0.015964083704182286,0.18031712119923582,0.27741560112485647,0.1264320152053454
0.07752845853361631,0.22899491188694915,0.1076725089089468,0.11363326441315341,0.14205279341102384,0.17885004063693843,0.2773879531610886,0.16087427585024522
0.07488706425949775,0.24707768337966948,0.13373006945814978,0.23053626473850455,0.2773301648265986,0.2030866629751631,0.23114680102205795,0.19968495866566302
0.05083837478997702,0.20883846749778173,0.06619479075483488,0.16173480533307003,0.20451532385581633,0.22031973242539177,0.24503416231973443,0.16535366528237233
0.03224588359877505,0.24969062462533076,0.06539055487546547,0.0009202891638966351,0.026953161398768154,0.19557805509453213,0.2621140433592412,0.11898465887371563
0.06641574701943306,0.2651724534236042,0.11178322014995822,0.02730452451690844,0.11755786621710637,0.16261287611943695,0.277408756301289,0.14689363482110518
0.007009588513655514,0.30137597220039375,0.14296061746961122,0.1495887794306431,0.20569165980756152,0.11648913399566323,0.2885014473687817,0.17308817125518713
0.07080119944124257,0.3351371795030561,0.1721475531589969,0.12621007897145167,0.1292555838520236,0.17833396651084554,0.24279673601706503,0.17924032820781163
0.11210588352992956,0.30883648250800555,0.15508442398807587,0.0525827530210217,0.210482779604474,0.20419233762659847,0.2461467085692932,0.18420448126391406
0.057861399704182935,0.2805626547912378,0.12147672085227157,0.0721294027533687,0.12692187752621398,0.2065692309319943,0.24750954230593988,0.1590044041236013
