idle_drivers,on_road_drivers,pickup_drivers,responding_drivers,pending_customers,avg_rejections_before_accepted,moving_drivers,mean_error
0.4142957423600562,0.1048093178351636,0.008535121553627612,0.24817866779017592,0.27234728145467624,0.059762306564207536,0.172365401033446,0.18289911979876475
0.1260311754407507,0.21067382590211445,0.07265316827448645,0.15176306542355306,0.14150618852267965,0.09943103412038294,0.1553129043646652,0.13676733743551892
0.0713310781986302,0.2507801601685579,0.10923308086005391,0.2160013816884497,0.17438405783465402,0.10442372042388982,0.17361339614116272,0.1571095536164855
0.06945042739165402,0.25159269145125196,0.06147536114235982,0.053031395271279,0.012361623379897463,0.14544921302604816,0.1966941739822047,0.11286498366352786
0.027067624808438988,0.21956223820573006,0.08670873342744016,0.086501350596265,0.04199536415206413,0.09799157959563178,0.16626411322604248,0.10372728628737324
0.04335894962217116,0.21323775877562565,0.06730211107192,0.07105202309057708,0.0282975617623081,0.12386571117970568,0.18083842684234724,0.1039932203349507
0.08570510374233113,0.24529147104806806,0.09083137189354852,0.20329212995737225,0.27293074447757587,0.13930570278202992,0.18674548458066512,0.1748717154973701
0.000759109626621076,0.2241716945072616,0.02163458626555419,0.04302479811720692,0.01335530291811009,0.15778332544284826,0.19169098480135177,0.09320282881127914
0.007100283768365155,0.22134471127425923,0.02914201577043034,0.1418766973316335,0.1315151805612112,0.157389381782173,0.2017905750705817,0.12716554936552202
0.004383533244523091,0.1831800086907768,0.06668084499598444,0.09390589625876358,0.08077544007681499,0.17178124504693906,0.2143417548000743,0.11643553187341091
0.006500460069342228,0.18736792386689372,0.041101973985349316,0.0417680625889772,0.1297616080705674,0.17061058573360374,0.22346672506039789,0.11436819133930451
0.00033188432239431476,0.1175861173483477,0.10449395877453231,0.06333848331260633,0.09758589191876756,0.10436151475437148,0.2257984969151578,0.1019280496208825
0.07527866715969295,0.1129549731846089,0.11103289511662472,0.12664065096530197,0.17115610730104525,0.10375482533447522,0.22136474761599814,0.13174040952539243
0.02738694531260098,0.12829465422593928,0.07483677989801553,0.19689326057862777,0.2523595522315012,0.06774992583887748,0.21236433963274637,0.13712649395975837
0.019975953378449107,0.14146503266969043,0.09803428892702977,0.012011288477135087,0.07291908897676805,0.06901077932621112,0.20153152185133374,0.08784970765808818
0.08902962415748555,0.10694912838355253,0.09201684863326863,0.07437611177833377,0.11695193763448222,0.05790844978310534,0.13854276213481143,0.0965392660721485
0.10603687585391722,0.09450209178256444,0.14491891619561642,0.07011841223956064,0.04555891590897129,0.060552865619074595,0.1293258272494339,0.09300198640701977
0.1430166334719721,0.10445048010584904,0.1245108349826285,0.11133537058238527,0.09274520232487428,0.08306512781983685,0.12182599492378772,0.1115642348873334
0.054916264593677745,0.10241812086638258,0.16319424341229863,0.14603195489842763,0.13317554230321438,0.06040247270471498,0.11601403563697608,0.11087894777367029
