avg_current_error_ride_distance,avg_speed_max_speed,avg_speed_kmh,avg_diff_duration_min,avg_expected_ride_time_min,avg_expected_meeting_time_min,avg_expected_total_time_min,avg_ride_time_min,avg_meeting_time_min,avg_total_time_min,avg_ride_length_km,avg_meeting_length_km,avg_total_length_km,avg_distance_per_timestamp_km,avg_remaining_distance_covered,mean_error
0.04652613498989264,0.2317594126871014,0.015548554088225811,0.02479863327748949,0.0037218759613661234,0.04188547747203803,0.04337500777346105,0.022306824166847445,0.08217508633857956,0.11508337014903021,0.09603886551159013,0.031471436381441294,0.08520895297716642,0.2133333711514442,0.1974117852663318,0.08337631921280036
0.003483187836229363,0.0030729641354944413,0.22582618405592242,0.04768901889535934,0.0413797156992426,0.010903149528733577,0.03614068474514542,0.04948816724134003,0.027135139855610377,0.10979169828314862,0.0004028614792937103,0.015092851753519045,0.013923478127704307,0.09158045635012191,0.011754626456686065,0.04584427896290341
0.025733550815987303,0.08709529210635351,0.2699392158617491,0.05297185471563395,0.038878919396465636,0.01974061804854645,0.03570994711074174,0.08067245423612365,0.01898497877686575,0.09741024589046891,0.028073328989164644,0.0397098143000652,0.018968870265794815,0.08238584184777394,0.04843251030831493,0.0629804961780033
0.017202328863680914,0.12686192125669932,0.2537403873903751,0.0490635326075639,0.0020688506617708383,0.004352991974571847,0.013630965463612317,0.06100925029466017,0.04752277676550788,0.07290451698794402,0.057764096898335275,0.016911033711691736,0.08505759515771173,0.041376012597508206,0.06884510221336351,0.06122075752299978
0.023147159217262427,0.12396567880133405,0.21480685423416065,0.06559799566559076,0.0017439430772515619,0.021296533203125446,0.052151294676320445,0.05392884727799119,0.046017345885455876,0.08605196345880615,0.04252875713558283,0.004611448727810007,0.1026169868090776,0.06679625728308398,0.07521893019034721,0.06536533304288002
0.061074709372108626,0.0933243590342178,0.18635649226796924,0.08460673642310114,0.04098951833926927,0.05629561924740171,0.12855289046266152,0.018126480703982,0.059329542161846875,0.055366925143726875,0.10087973796066584,0.035876806888151855,0.1954943001554329,0.0415250985594376,0.0879486903003137,0.08304986046801914
0.11099858807828467,0.08372372653134354,0.12026383672926833,0.1109496952312901,0.07573262184991639,0.058019541775317124,0.16239607781440205,0.003882701542479284,0.032220594831534465,0.04094874819430139,0.12135843456709056,0.01372302568712829,0.19931935228204392,0.04423021412105478,0.14603346034989423,0.08825337463902327
0.13409097294637504,0.05641058442156435,0.10320879662063302,0.11538021196687552,0.04202265472043025,0.049987412653463535,0.1360573352974545,0.01164652509415921,0.02160517775638895,0.03430209018531792,0.09059063667698257,0.003470183733440743,0.16211659739990533,0.0589508112230699,0.06717519151095946,0.07246767881380137
0.1568289948412624,0.010090568593800751,0.10050764752638265,0.14541824532005468,0.013283468000597903,0.056683555793648616,0.12874808115518666,0.04169868906956351,0.028251827126790325,0.03713349527859601,0.06482193383779218,0.000307253879819555,0.14859066176714947,0.02496665217029811,0.12039210068120783,0.0718482116694767
0.16344811851760188,0.0003713572458290065,0.11780264451065725,0.15698584024867546,0.004340924346669158,0.054804460891761414,0.12446823163137974,0.043780145222086946,0.03301809620647751,0.03330514176749477,0.05056840201610372,0.002173924725088373,0.1427437934886729,0.022122818111976205,0.1582359495247854,0.07387798989701734
0.17162172924913988,0.024125678632918663,0.11345178205299455,0.17505662272390488,0.0012143485616699795,0.041615295159427836,0.1253010809231435,0.036207737985532375,0.019182379535485385,0.04396808994872996,0.049495366929480186,0.004064742889112396,0.13760779000307113,0.016568464487715023,0.18813051108075643,0.07650744134420548
0.1815532061891315,0.006691046833000466,0.14979926498774274,0.1887468377965569,0.00467322424218579,0.03825354327746198,0.13140374952577671,0.023913490856854045,0.0070522550504994695,0.051791487621003905,0.049088041500367635,0.005109440072221101,0.13747666125768873,0.02743183570728876,0.2018052916942257,0.0803192917741337
0.17453949508431688,0.00925396822761749,0.16314063156755162,0.18682656314223295,0.06519630680335338,0.03677859723887748,0.08626382138969725,0.05243133497670704,0.0024769534075364794,0.09045684652473467,0.06387661023811615,0.031212350699398133,0.079332209647104,0.05520287528876398,0.16093726031813765,0.083861721636943
0.15164589216843172,0.04918331247369955,0.1499211028637147,0.18836784753834004,0.048279684554376506,0.03961275830733204,0.09907729887022121,0.034627448105620226,0.0019721304954946465,0.08121115945477102,0.06752121759529497,0.03092414816764768,0.07649165345058034,0.08206930209440659,0.14258421059776533,0.08289927778251309
0.16591463437071888,0.011173302444751952,0.14656647863563302,0.17005544074149828,0.08942088549122287,0.025755317038380687,0.054360023652755225,0.04528600932570478,0.01730318492106014,0.10149948516599454,0.09176393453247511,0.022541950829807894,0.04768850556521498,0.08999589041654801,0.1046044292603009,0.07892863149280448
0.19182419395696268,0.011095371106731379,0.14719828244679206,0.1879804842470859,0.00489749829237322,0.01855221767370527,0.10495244958035507,0.005418852985968513,0.03605065692505676,0.07379767431218116,0.03023794152466646,0.014629375383586482,0.0936086749281231,0.009592287752138117,0.05135070785909935,0.0654124445983217
0.19910837998460584,0.04859773072909946,0.17678234547380042,0.1590302960368253,0.006155568591820459,0.02450894390370755,0.0980707739968918,0.0072413047370483204,0.021067837418956476,0.04945382784034962,0.019540073618621694,0.025338013891231567,0.14943470521327162,0.013044448233565393,0.07221713140055976,0.07130609207135702
0.2179654947768093,0.038316915834107186,0.14786592791752362,0.1301653183402304,0.03764689181758116,0.01269283541421388,0.060964425865110125,0.0002406552224439138,0.020261382102214506,0.05189258764224857,0.015228992371235402,0.026662640630129956,0.1230703259733483,0.037105208528021835,0.07337615101477235,0.06623038356333269
0.2153635764020263,0.037918672702145564,0.10372483482961309,0.12225690703513561,0.013719567364778258,0.0020412502906829774,0.058844428576631386,0.0146302433707656,0.03673247282787088,0.04508298816964604,0.0215456838778174,0.01751144865681161,0.14747731833577774,0.054266204298756594,0.08480280690349837,0.06506122690946384
0.20796588394316975,0.039343680436991026,0.1130464467109474,0.10550455880825403,0.030752029118680257,0.0024332423870816627,0.044262461359363535,0.01779416919061438,0.03945584591472493,0.0408732968114505,0.0011717681457261197,0.019616578734660266,0.1346008504661944,0.055164884418074815,0.08793040065026425,0.06266107313974649
0.20957599517289624,0.08110140937307275,0.330369739284962,0.040223456957256,0.03454566274297702,0.0003198714681592229,0.015617872355804533,0.020460126196900172,0.0681597335423603,0.0525633553125337,0.09667684832637367,0.05404812555282057,0.1671809215011919,0.20800860651090308,0.04785190121428643,0.09511357503416651
