rides_in_progress,rides_completed,avg_surge_multiplier,avg_expected_price,avg_real_price,avg_diff_price,mean_error
0.1243769667626518,0.07377540463620133,0.1141661408842548,0.2367012879048774,0.03328815339292343,0.1828565289777508,0.1275274137597766
0.1577146646719083,0.16960824948987446,0.007225816019656025,0.17895736285476124,0.09992210200095693,0.1834525719517588,0.13281346116481932
0.14925632434449543,0.04414107797248695,0.0014345351698847415,0.26781148557555373,0.008079106588004138,0.20277182602266772,0.11224905927884878
0.1951209704869254,0.15146844095645576,0.02055829709957724,0.3321270440898853,0.08487440871261166,0.2161658534908268,0.16671916913938037
0.1533877528990438,0.1671808653622664,0.03772140963473226,0.3464745235163324,0.13761999868727662,0.19515025401301056,0.17292246735211034
0.1676555525735731,0.04354422898409659,0.04632194046560471,0.2230231559044037,0.045843573601931184,0.1610906129673671,0.1145798440828294
0.1687618945370646,0.06544053808092289,0.0493664824603746,0.24959581903045377,0.0767176866927346,0.16731695827902382,0.12953322984676238
0.18198331282400249,0.03689967385417001,0.05006476800779415,0.038743940726485786,0.09509564359106062,0.0963899668554859,0.0831962176431665
0.20586102867671882,0.13803530653041104,0.048477600781652995,0.10462671824566153,0.027712427481390516,0.09968166991466446,0.10406579193841654
0.19125687667026664,0.02577584628262349,0.043770418469149926,0.08784057148508505,0.038688548315817854,0.08558423218672925,0.0788194155682787
0.17412765549300066,0.19319704347529332,0.036915335756503846,0.08316388085091563,0.1642280799927595,0.0040174608964178,0.10927490941081514
0.1534541918530438,0.09372868962939784,0.02991611006244189,0.09932155044533694,0.16323671566488873,0.02480452070071334,0.09407696305930376
0.1531772630162755,0.006034672413011641,0.02436150311504028,0.015866128223126545,0.08155686024391531,0.017434533529359073,0.04973849342345473
0.1371784558398719,0.10599394603895874,0.020854555559108107,0.03358363403016127,0.0568800199073429,0.07324462912530458,0.07128920675012458
0.16736310758599604,0.31351148782030747,0.019170123714929356,0.05173492354525475,0.05346933470715812,0.10199002661502739,0.11787316733144552
0.12302910261726747,0.22162516846393843,0.018693155036093687,0.03804552943836316,0.035381191079037,0.10509366231617796,0.09031130149181295
0.15144885049579904,0.199651952326133,0.018793714958130356,0.09585523323534229,0.07751521380614473,0.12988635111732205,0.1121918859898119
0.1437809066856495,0.015069405705690608,0.019019815339007408,0.15386073838933637,0.126847456719265,0.14660594420560588,0.1008640445074258
0.17367286033964327,0.08970369730513396,0.019131430474460375,0.24321714006720122,0.21728373084919336,0.15601450522456858,0.14983722737670013
0.14392104408081988,0.2292197328594223,0.01905574477612232,0.28069842252804883,0.23856124898117279,0.1813145496851527,0.18212845715178982
0.01585950754108757,0.007195337043520707,0.05972378571455539,0.07180949549098485,0.1689674787102691,0.019820504822850322,0.05722935155387799
0.0001386525252667486,0.005330755876525183,0.03675652335728558,0.09265062980875297,0.19126853460008142,0.010636654594468496,0.05613029179373006
0.05274482690922693,0.1990998430041358,0.030530631101719177,0.11534980310737007,0.216228351585304,0.02040513638829922,0.10572643201600919
0.04838974981121717,0.12074815842271931,0.03143375699772718,0.12321080004483485,0.23312074115947193,0.01362653913712175,0.0950882909288487
0.049581676802632556,0.014855712759686546,0.02836072656838453,0.07387975878584366,0.18882916962860372,0.0027450614211399207,0.05970868432771515
0.06865366416871126,0.01613148104109148,0.02827845027502439,0.025018666074928243,0.14988056566430522,0.020096953729738333,0.051343296825633156
0.14133346147571077,0.29968760432619707,0.030022197591186715,0.03579464996112086,0.14628073421938864,0.011621103968413074,0.11078995859033618
0.16850569904840085,0.08342951386672624,0.03257308178037944,0.0178418959932331,0.12693282734606373,0.024849186478698153,0.07568870075225026
0.22262546710459521,0.18465196370524486,0.03803520760906055,0.051159127769954654,0.1211796352290074,0.012813092199254084,0.10507741560285279
0.22916637409399776,0.13939701045453634,0.04907766500987393,0.053090789259307894,0.10981916901910646,0.01670314613658554,0.09954235899556797
0.25172856902762664,0.06839206205524699,0.063044864160071,0.08779219980389566,0.13948693699750273,0.016967442926742116,0.10456867916184752
0.2630302193640157,0.037753118260686405,0.0694550808393283,0.05850998540023413,0.12503376461668778,0.01824328609952502,0.09533757576341288
0.26710892395142627,0.0732500597680047,0.0655008223470403,0.11101017690860618,0.17643112046151826,0.0385314835447394,0.12197209783022252
0.2697288653969346,0.02618684388262406,0.05385500540751885,0.038409951573107066,0.09012079330428653,0.05530336389430496,0.08893413724312933
0.27246073242921937,0.019921772260421855,0.04035850322854628,0.018052042372748874,0.05188224064418555,0.04770498121628274,0.07506337869190079
0.258550781753719,0.12043119420972098,0.03150030087848294,0.016729728519472346,0.033959926873794025,0.030438774207578345,0.08193511774046126
0.2935323805905874,0.008341701313458426,0.029384077910294723,0.1832123591058948,0.17068668310103616,0.028937096982317057,0.1190157165005981
0.2990923370767969,0.0015332520243567516,0.03155802184853147,0.21274009200750854,0.17667500524297652,0.06809360057080348,0.13161538479516227
0.32241519916832373,0.11229894645313161,0.03332132838843032,0.17955862468183376,0.15537886407387272,0.05667603449168314,0.14327483287621254
0.3400607477357556,0.014119460398971549,0.03034758228606436,0.14998951458966653,0.1356758793797523,0.04730032250777016,0.11958225114966343
0.005542981596220135,0.019971256003652495,0.0498136372878801,0.07725572281700775,0.07187265094127514,0.048690315168963764,0.0455244273024999
0.027470172203954715,0.08959529913524965,0.07506379455239236,0.101127303272438,0.07529263869191667,0.09052475956656805,0.07651232790375324
0.0011757347256947965,0.08878406199615867,0.07307226162903639,0.023087433700873163,0.13055423399318478,0.03388949850375237,0.05842720409145003
0.009552626390959617,0.08254499844505724,0.0953845524066002,0.004363250923321079,0.06077859587492079,0.013382948146388053,0.04433449536454117
0.061846226699855275,0.13558425392723886,0.10629966225286816,0.09175530387526942,0.06038581033354403,0.0007915729074124354,0.07611047166603135
0.055205775759598695,0.03330542479711633,0.10958869454434456,0.08487510005170817,0.09675674877513689,0.0460991071156458,0.07097180850725841
0.04616077879355164,0.07131030519043234,0.1079815429004389,0.07755077451185384,0.12430226393771453,0.08805460968790231,0.0858933791703156
0.08055751452904258,0.1404449749885181,0.10266356004019758,0.028812458007562023,0.05009080903537246,0.14303860891918618,0.09093465425331315
0.09606456258039985,0.032179690031288836,0.09535404426957637,0.001602205879014912,0.08455016089520903,0.15072757125174496,0.07674637248453899
0.10474344099420764,0.029294542347332943,0.0878929445214852,0.03781283549476084,0.1343326666170555,0.17098149338829016,0.09417632056052205
0.10780109704649272,0.026264486196812434,0.08162453220782961,0.01650392896758733,0.10520694254317031,0.21715495280038882,0.0924259899603802
0.09520512649748605,0.08264459995820225,0.0772873806443854,0.04155338278483586,0.0898173333879583,0.24217548450188564,0.10478055129579224
0.09354856477264728,0.021318214172736306,0.07515946466200688,0.0677023249815758,0.0593742459716714,0.25158408326412174,0.09478114963745991
0.09224544954563958,0.01979470738101883,0.07519953981712896,0.09350005626593641,0.029334007858156368,0.26163267544995544,0.0952844060529726
0.06769987092106146,0.19334790104016328,0.0771296312529452,0.1081500648304754,0.2084405228257154,0.22271526045271237,0.14624720855384551
0.056578679886222075,0.08734117299472087,0.08051295175884708,0.035433954256103385,0.13496225470818007,0.24158899716253907,0.1060696684611021
0.05861686305799695,0.019209628671578653,0.08484638281777622,0.04154680729175641,0.05413328863884481,0.2558055403712293,0.0856930851415304
0.061232653112916466,0.020002390050701535,0.08964976675351488,0.004921979537315774,0.07136082100282891,0.222887409346363,0.07834250330060677
0.08842143415144163,0.0210648445043973,0.09452298986103229,0.05840667465172318,0.11278704356824693,0.20798859142123333,0.0971985963596791
0.09116055939922772,0.022276386068342795,0.09917117560193879,0.04060464261118236,0.09081321780625393,0.2089910331133029,0.09216950243337475
0.11461732378727987,0.08714589277679485,0.057168330613327496,0.03196073750390416,0.08448257341922705,0.1467603321437049,0.08702253170737306
0.050602178361265696,0.018163625541777317,0.07921141298582456,0.08397683587318314,0.0027286723912768687,0.12509035872791424,0.059962180646873635
0.04702017211762878,0.01623437318979084,0.06612831200205592,0.07749721996211786,0.03491869983716913,0.18725391167110716,0.07150878146331162
0.06876923184590038,0.08880912088111585,0.08038252150056062,0.11924224711118701,0.07693999226641246,0.19663071870991278,0.10512897205251485
0.011315405177196446,0.01839092410712548,0.09086732843111323,0.09905393560941611,0.07177466298500242,0.23000161227569563,0.08690064476425823
0.03377344049710032,0.23082986957161805,0.09668651638662679,0.12536876437510247,0.10195389721296985,0.2399602257289953,0.13809545229540213
0.006546137081257659,0.30092863369247747,0.1002625590264108,0.14275010401266622,0.12991209145288896,0.2544599510739991,0.15580991272328337
0.0032640639052911,0.015778257732040852,0.10182697802494535,0.0788402289676674,0.08366556327874645,0.28291032876986555,0.09438090344642612
0.010832448965018563,0.013420353288562387,0.10179147378834645,0.11336784381353861,0.11853244478108751,0.2750465680734108,0.1054985221183274
0.004563545212152633,0.09539583961514107,0.10086198545385772,0.2703143253164782,0.2679538154374418,0.24013287683887125,0.1632037313123238
0.003319616897472526,0.09809532500638053,0.09964272297419532,0.24831054616708617,0.24086960871819665,0.2267906827889011,0.1528380837587054
0.011729119738870026,0.005528186594308175,0.09851881171024846,0.22383574344758034,0.23025630887680748,0.23523535287305447,0.13418392054014483
0.023194935567058584,0.1028508743427712,0.09768892660961147,0.24736926340839885,0.23661657964531832,0.19976963689156677,0.15124836941078754
0.0017455620638358845,0.0015552730965318652,0.09721620992944785,0.27247424876888965,0.266573914698146,0.19079794404998035,0.13839385876780527
0.010757964876663362,0.10581410689663567,0.09707844496226019,0.2575887510533443,0.25579877946172047,0.18642173077128749,0.15224329633698522
0.048350190675275635,0.10640291871044931,0.09721110752974377,0.2604426517335918,0.2617885152109838,0.17994639425031433,0.1590236296850598
0.025541054999879843,0.00018293981125605194,0.09754414582742156,0.1425671709268851,0.15782568417734053,0.20221684731276263,0.10431297384259093
0.039597097983907974,0.10565666858205083,0.09802090190599923,0.13107261405129697,0.14474789613054082,0.19490330095725938,0.11899974660184254
0.06593263697987456,0.1043752672887422,0.09860374551332171,0.045518482696067904,0.0709035307207005,0.21407645250622775,0.09990168595082244
0.07997446312236305,0.003581595605498868,0.09927364892629752,0.10266196314480727,0.044584216621197485,0.2675857904304467,0.0996102796417685
0.04976757772199526,0.2256523761738361,0.14970131730224984,0.03493355991276829,0.12069702474341963,0.054781666366264394,0.10592225370342224
0.006271282667698861,0.09371388176939856,0.019981512599607915,0.10595753577661883,0.03146049511003657,0.005960282741629313,0.043890831777498335
0.02156683621515311,0.12125407463703702,0.029488783543850546,0.13912491782593575,0.018713575297225275,0.02170949275811263,0.058642946712885724
0.021707753810940582,0.022811727053105302,0.04420720569922253,0.03891364500260339,0.1402422840288115,0.06984926382365736,0.05628864656972344
0.038692168731173135,0.03117646330982617,0.05557111469014044,0.07029533835060697,0.15622151667004955,0.09883995282964235,0.07513275909690643
0.05879705799448779,0.038251440985861807,0.06401251423438371,0.10025219271293317,0.15910502526381967,0.1417222923778981,0.09369008726156404
0.055339945348515114,0.1688219451719574,0.06992460850913378,0.08739655793477091,0.14301774709237855,0.15035927939680718,0.1124766805755938
0.038699396080853474,0.04715468094523578,0.07460170788512904,0.11145854034998831,0.15493524477417975,0.17443651127522122,0.10021434688510127
0.09236512394707708,0.15602263607150021,0.07859423443683416,0.10247538331755134,0.04682235911504153,0.14271196770308867,0.1031652840985155
0.11884365042309614,0.05263249720949689,0.08038337190808069,0.19638379502799186,0.1338162042456106,0.13422985936934853,0.11938156303060411
0.16704225542423853,0.05489599100155227,0.07884818543853386,0.14441141020437814,0.085717033526218,0.15205842811682788,0.11382888395195812
0.19266472499639017,0.05427231267358447,0.07755259946624744,0.1272956314729277,0.09251810607199572,0.1743982356722932,0.11978360172557312
0.17631401411284972,0.051875428566341676,0.07637500663715416,0.1875107304194943,0.15330519704894782,0.14720230804501516,0.13209711413830047
0.14658856165367146,0.1633820963534238,0.07484439107964248,0.18589952012379848,0.1701221728976921,0.1489707757273159,0.1483012529725907
0.14741309566008703,0.04553980015620252,0.07630739975510836,0.2521718897057469,0.24356777955759007,0.13567302640638745,0.15011216520685375
0.12179424076182559,0.06368897448726744,0.08503814825049731,0.2603172188413902,0.2400607054097102,0.1114040826474415,0.14705056173302203
0.09659142114666117,0.04018360578205272,0.1007243267932871,0.3169224352535038,0.2925379908587052,0.09286574949337258,0.15663758822126375
0.12398549048310051,0.03788012010819618,0.1181549967466542,0.2847699680526117,0.24149938777764568,0.06999896503661558,0.14604815470080398
0.14791468111158085,0.1411006698100276,0.1321857633675069,0.3213391346483426,0.272218863100788,0.06027064844221967,0.17917162674674428
0.15408661546766292,0.03156714610170704,0.1415539937365258,0.2611579167410124,0.22331946691654758,0.0890340564698117,0.15011986590554457
0.22623791155427425,0.20544369661275125,0.12553600268239687,0.18588124544554105,0.05413591258847848,0.0466143501983486,0.14064151984696507
