rides_in_progress,rides_completed,avg_surge_multiplier,avg_expected_price,avg_real_price,avg_diff_price,mean_error
0.029986566285429273,0.033226575607579655,0.3114188514239113,0.36543799936074145,0.2798453679701284,0.15280678291444214,0.19545369059370535
0.08473927579073164,0.030415088105318927,0.20772897523232775,0.3250980977603509,0.1894708106939981,0.10813551428396366,0.15759796031111514
0.101546318625687,0.1311494041386686,0.1950598069638724,0.3478456745224279,0.19617754792641934,0.09141279424249553,0.1771985910699285
0.09693215183136684,0.020258670309361352,0.18604321742159485,0.3311559593469922,0.18885851136077322,0.07440077792223135,0.14960821469871996
0.1063701742226809,0.016728456093268323,0.1861404288830797,0.3476142883939606,0.20316427408153814,0.08477742333581745,0.15746584083505752
0.11889221646426341,0.013662585777693142,0.189671028217715,0.371290531442117,0.21281494298067935,0.11097223992527074,0.16955059080128979
0.1358461005809902,0.010736054875610739,0.18997701314553786,0.34229132429117765,0.17927210015889006,0.12320203620835223,0.16355410487675978
0.16586990446141697,0.11395660550438078,0.1846299040564378,0.3221256534000003,0.1553761461898215,0.14129800901433426,0.1805427037710653
0.15594401959537688,0.2075538004409689,0.17588246643430716,0.3059326990730987,0.14987052009249663,0.1443653903092759,0.1899248159909207
0.14095203648670016,0.21044324981983475,0.16819707341402024,0.2418911995245312,0.09795337784800177,0.1367926112652807,0.16603825805972813
0.1694193528658848,0.21160891372523727,0.16450612033478418,0.2750462155928472,0.1155187579806891,0.16853197988934387,0.18410522339813107
0.13212472752050305,0.0030400533948631058,0.16543624646355887,0.19077097709889218,0.06453436844665725,0.12193115849838204,0.1129729219038094
0.1396804733889125,0.005122187979530761,0.17020922854942644,0.16504862459370592,0.045890011291172324,0.11050888174474428,0.10607656792458203
0.10801714547913172,0.21932212679415045,0.1775419177546585,0.14845349114169126,0.04658137301034947,0.08609000436112531,0.1310010097568511
0.12365422462088232,0.00864803538320076,0.18617577368246138,0.15758466753419484,0.03666007647078891,0.1083367942195678,0.10350992865184934
0.1510783305320079,0.20226556788736122,0.19509956321211946,0.13478716659069614,0.013621892338205143,0.10440612651288961,0.13354310784554657
0.1301713355567077,0.011202421358318629,0.20357986859708954,0.184967912766545,0.06975945377506065,0.10202033424975811,0.11695022105057994
0.11025025953592735,0.11818902651688033,0.2111202682543931,0.20143069477052727,0.08417542217061667,0.10586943787119601,0.13850585151992345
0.10387381508444914,0.01249844048901139,0.21742014539974547,0.21727602789919065,0.09938005267212859,0.10826340755818858,0.12645198151711898
0.06249405361835801,0.012614747307501064,0.222342904367378,0.12805240660926004,0.01490610845871699,0.09194961446135776,0.08872663913709532
0.08554209561393966,0.11183257997042054,0.12135645306957078,0.20428180983774658,0.056310503377421536,0.25717181455426275,0.1394158760705603
0.12122798084301323,0.009927917422520312,0.055883439813377324,0.20588490909244198,0.007495099980404574,0.20268976633057287,0.10051818558038839
0.14184018060492642,0.02008522137272823,0.09067940513428653,0.24427269535754317,0.027425579601938758,0.16801423081444775,0.11538621881431183
0.10482063209302728,0.021232661356065337,0.11242777373397857,0.2563189992712739,0.03077597118056895,0.16101529199149145,0.11443188827106758
0.1179505240555174,0.08659289730054728,0.12342058896805938,0.31008459153910967,0.07433990913235419,0.16944698337666556,0.14697258239537556
0.12302490184020153,0.017448319235043513,0.12855871201002814,0.32849423790317506,0.09322573131959601,0.16694753027781004,0.14294990543097572
0.16505989087971124,0.015740101190636808,0.13584696775484875,0.4161247632059771,0.16731361308822795,0.19157483667485978,0.18194336213237694
0.18146978813034048,0.014720358259506034,0.14714252576281786,0.35555993635658023,0.10788670747384418,0.18035535400786173,0.16452244499849175
0.18591176154749267,0.014421364624397607,0.15937533200171664,0.40272320727509414,0.14947445520477143,0.1874853484714859,0.1832319115208264
0.19393387359006212,0.014717131582780379,0.16708751266748875,0.3479510374396671,0.099421237425297,0.16541520106003754,0.16475433229422212
0.19097991805482958,0.12080713495432126,0.15845966269697453,0.2604052566228987,0.015600332935618357,0.13477384553366673,0.1468376917997182
0.2285772913325141,0.09319638529874584,0.14005953556061343,0.217256646533359,0.026093809121987412,0.12269809638112356,0.13798029403805723
0.21630630436316714,0.009795980548616062,0.14797389907174893,0.13571204197929237,0.07831664129051034,0.09682618148765768,0.11415517479016542
0.1741840104753936,0.21750386572555955,0.16330779898053532,0.15298994394906892,0.05046414985460136,0.10464669948376641,0.14384941141148752
0.18817460496282096,0.0004250455413976597,0.16488061568277287,0.1508026697673696,0.06262871949525896,0.12063319172035757,0.11459080786166292
0.14868203399780772,0.10256751053134747,0.15193272847607212,0.1703173723899553,0.03047591704123877,0.0991004705988663,0.11717933883921461
0.13569071539626934,0.09903476623363647,0.1326318140465411,0.14996143999461173,0.029930966751702443,0.055379133083318904,0.10043813925101334
0.10983581188939473,0.01061228063176205,0.11104353345410381,0.21702393669727518,0.05315910457450681,0.025022185719924282,0.08778280882782781
0.09496765221142853,0.09208419219342738,0.08730820284957921,0.2303065597032806,0.07905344952416518,0.007196143442562354,0.09848603332074053
0.11552299622425406,0.2294183667447959,0.06430602422829886,0.2695601543698101,0.13610604830077822,0.04183972675177529,0.14279221943661874
0.05037874379733631,0.07384969328293894,0.2328021992604819,0.1096657803440168,0.02066735740655929,0.1868426135138772,0.11236773126753508
0.0718834337090815,0.021640937461421636,0.15790785872732085,0.17536059116759026,0.010674716757612727,0.16021303453356092,0.09961342872609798
0.03280968765290577,0.29680929189480015,0.15926616177571895,0.19564927790886008,0.030443972106857255,0.11267474829109023,0.13794218993837207
0.046076398293155636,0.025323399651780928,0.14828259464637314,0.3130366877439105,0.13617005231830015,0.11613993091016458,0.13083817726061417
0.05406282043358133,0.028289163272136073,0.13986351812273223,0.3030935114126025,0.13384535389075994,0.08805333855528531,0.12453461761451622
0.04041973713926738,0.18281231489594754,0.13503281506681614,0.322210350035953,0.15088577039444118,0.0804843630887667,0.151974225103532
0.0626026412431304,0.02895245529055194,0.13326206751788708,0.33279129571453253,0.15693522230385384,0.08005582016753111,0.13243325037291448
0.10650895820196829,0.026952963163965612,0.13398799109235912,0.32619565099844994,0.15973228594900485,0.064925053201018,0.13638381710112765
0.12244184425886148,0.02403972179482884,0.13693335507325766,0.3370327626096543,0.16776594250342663,0.0693257419702834,0.14292322803505206
0.15897452238748724,0.12688717831049076,0.14167699833000866,0.29891458080202943,0.12923692793773042,0.06627585404314298,0.15366101030181492
0.15564096081892212,0.08876495220951003,0.1474561111433762,0.3246551752469277,0.13496248346583833,0.09464528026305273,0.15768749385793784
0.17408882335868556,0.014340177693211045,0.15342635158220255,0.2208519444282999,0.05359841900408692,0.05586042100962382,0.11202768951268498
0.20283176128128227,0.2240342028953649,0.158929509267167,0.2124668215930398,0.05229373429824717,0.04631749642044369,0.1494789209592575
0.19367299834556964,0.009568302864972995,0.16359417152806893,0.24086872779707258,0.0908343287636659,0.03676926349426622,0.12255129879893605
0.1713514976399616,0.20438896124851816,0.16730553423207353,0.25780356009199473,0.11156718965409107,0.03300708198186874,0.15757063747475128
0.20920978538025023,0.0067879466289422555,0.17011993644106407,0.45560824955358026,0.28771805868040506,0.0810272596501395,0.20174520605573024
0.22210360150129066,0.00605808551672076,0.1721759935362367,0.4858764283237469,0.3246965807150753,0.07467686021970646,0.21426459163546283
0.14921977271527367,0.41896572649851915,0.1736318801095476,0.4252901763707766,0.2733293612912986,0.05458520965760073,0.24917035444050273
0.14905429084890318,0.005636393814632341,0.1746291879198521,0.5665284904614788,0.39311542053961,0.09542700995880508,0.2307317989238802
0.16077273905929765,0.005840152285549465,0.17528006360324816,0.6557607909368499,0.47792856169882275,0.10960573977299037,0.2641980078927931
0.13377836598628876,0.12953414145051823,0.3370528086325553,0.5579556474191851,0.4700282019646371,0.1540795927564999,0.2970714597016141
0.06616644085137448,0.007730931082788437,0.2878008761618059,0.5669462201578662,0.4485710955106951,0.10761533022479461,0.2474718156648875
0.052350339129249086,0.0026021622647147222,0.30172826591369134,0.6191102088270152,0.5143228100020282,0.06053821011320971,0.2584419993749847
0.06517410597932106,0.11354326645496629,0.3088749830302565,0.5994707638523759,0.4970835286709736,0.039146763996389736,0.2705489019973805
0.0543991440798068,0.00991140213979083,0.3088621738711999,0.5015068795788854,0.38769183485626363,0.03398078988008879,0.21605870406767258
0.00593780384347373,0.09473647225896009,0.305467957595587,0.5146044004438999,0.4055953721220147,0.026276713678258377,0.225436453323699
0.006793492163591877,0.0938502484876159,0.3008794593836038,0.5233259968775507,0.41609602078948815,0.02349383171072265,0.22740650823542885
