idle_drivers,on_road_drivers,pickup_drivers,responding_drivers,pending_customers,avg_rejections_before_accepted,moving_drivers,mean_error
0.5001395827496239,0.10628924453764962,0.2938945633445391,0.19766539645853465,0.17847302462153822,0.10572998985643564,0.4159081845488256,0.2568714265881638
0.12468245118582862,0.025133578805200257,0.30794036270972963,0.015260488488461291,0.014253424837656216,0.12003398923927154,0.12047305665887416,0.10396819313214598
0.12060788886813088,0.0233052575957133,0.3912052799245279,0.08349954751022111,0.13299928532050345,0.05500872119429208,0.13838729701009808,0.13500189677478386
0.06843060547533995,0.07015169266447509,0.3897900093624452,0.00016092547065904686,0.09739525132138388,0.061175527573703245,0.11855316331442242,0.1150938821689184
0.041165262922115246,0.10460139733272067,0.4493468726057851,0.05176289010280721,0.09817510228060095,0.0036778417128478596,0.10369027407681575,0.12177423443338467
0.022124221117113776,0.10035728925028205,0.4229897462250375,0.0037777693997667404,0.03456528153012597,0.05855296404407337,0.09666347380827639,0.10557582076781083
0.13468585172449432,0.12487280598081851,0.4046159534663649,0.010047281556549695,0.029107298022895408,0.060168652474602305,0.10057097457782177,0.12343840254336384
0.10685383495937215,0.13432886881674608,0.3666110533808575,0.11288739407959564,0.12038552332516587,0.023637572787638814,0.11371055217901511,0.13977354278977017
0.03053962102536122,0.1685571397233655,0.34871495859847385,0.1733217996705766,0.19485707298175942,0.03520475202802343,0.12867794134725852,0.15426761219640264
0.0013924027351393871,0.1529060202922507,0.31316385722517426,0.17436533212418057,0.19661533340601303,0.04603660837489786,0.1401736366315537,0.14637902725560137
0.15776260539265752,0.1334254956859662,0.2732238875649463,0.16845742768224248,0.13895372210711826,0.022513075472411253,0.1474513773164857,0.14882679874597535
0.07642754769571793,0.11207098487130578,0.28346682571561743,0.13617552053654755,0.1631190957583207,0.005082455660877606,0.15153202931640478,0.1325534942221131
0.0009314097147155503,0.10201797843136268,0.2818565771833848,0.014560596167220245,0.08781604387738795,0.02446692422308688,0.1533535146544408,0.09500043489308554
0.0719463576310443,0.10406381512884542,0.2814042320080507,0.08939923741364175,0.07182667110105229,0.061494635697175434,0.15345262557518843,0.1190839392221426
0.06762718544855964,0.0375357153346674,0.2224683629907824,0.1188944584702194,0.10194719790392286,0.10656901494039157,0.15215856029066582,0.11531435648274416
0.03884899243786993,0.05245093393073482,0.20736653346451184,0.03783202610490626,0.0592552910749201,0.09133743542025058,0.1498061403274694,0.09098533610866613
0.07573039538626743,0.12543029488865262,0.2796467818750387,0.051634168167487456,0.016968620294830494,0.06299950292105473,0.14679883851195452,0.10845837172075513
0.017374447146837328,0.11758516445914485,0.277090764952719,0.029373355067553144,0.07684205489968236,0.06095478478143558,0.14356355814824046,0.10325487563651611
0.06503412691052289,0.10956802862762276,0.3169109182252926,0.060142923060982324,0.11307496407592388,0.029275156024882183,0.14048245032790357,0.11921265246473288
0.020833914492191193,0.10126234095242591,0.34007839692557057,0.37411597360554394,0.4666000499015235,0.042369640438703005,0.19025469261194566,0.21935928698970056
0.08443240872793278,0.18019533748712488,0.2584527704050719,0.08896226302056907,0.15294609804177076,0.00882130776344354,0.3308401362910042,0.1578071888195596
0.27315460526191,0.16476981588636017,0.34315752719561843,0.09566090216364173,0.12404812126979606,0.0447979189425919,0.15398956777485998,0.17136835121353977
0.23577827152836664,0.17778500080770404,0.363515503899382,0.042993778784284654,0.0733451313476468,0.04350997232135957,0.18560571719255603,0.16036191084018567
0.23179293887277652,0.15496486626380446,0.31468045246305865,0.02784923959341969,0.004744074678556011,0.08549899173767064,0.18039313881397342,0.14284624320332276
0.23762331722442367,0.16063280453301004,0.3241874686988867,0.061357963349540974,0.09829680464490953,0.08061220031438943,0.17068050288422482,0.16191300880705503
0.11001331407699366,0.10035315478604999,0.27926848590990344,0.050560804547812685,0.1423893099757533,0.09331423377645262,0.1632012600909042,0.13415722330912427
0.09751794774852672,0.0784973555442465,0.23776061760300443,0.04263635669157186,0.08269901868838309,0.11263416729048743,0.16034883373311262,0.1160134710427618
0.012747803135599084,0.02494078816892869,0.18402329906099077,0.08288149736313606,0.18506370818467932,0.11798935696670858,0.2148167780572373,0.11749474727675426
0.0004373421448101038,0.008414006497582673,0.14913975251557224,0.21531463657540603,0.23008245232443467,0.1888282687758451,0.22029599527231258,0.14464463630085195
0.014200904392184995,0.005238107560534879,0.1083052081262692,0.24365622433072545,0.26573968059422876,0.1890036545819147,0.2279453433339428,0.1505841604171144
0.08437815009534347,0.07204071372453871,0.05075028647915684,0.1177174621935972,0.1274516326440681,0.17940822561254438,0.23597988844925286,0.1239609084569288
0.1850001722990542,0.05442809308575825,0.05773679430296717,0.15690620342964692,0.07145715809533418,0.17634218981016322,0.2877512190924562,0.14137454715934
0.086776320837077,0.060985739066680644,0.05807947880074604,0.10277297526106294,0.061327893735496394,0.1756334470108364,0.2744398960895263,0.11714510725734652
0.0599457923893813,0.06736053571409124,0.08070475813997835,0.03456030228277133,0.15147590576110145,0.18263801726781417,0.31782920763281863,0.12778778845542235
0.14021191856684403,0.07296159205838555,0.09775260637567328,0.026508127381618955,0.032644885839882974,0.1892827657131138,0.3186586465441447,0.12543150606852335
0.11983842822318465,0.06855823310163338,0.11083504881180281,0.05501391806653886,0.17849715983085807,0.10012999125230163,0.32205864316622423,0.13641877463607768
0.09537813923197201,0.1017380618002886,0.11016535817623685,0.18325394387766739,0.2673035598653415,0.11337950058042452,0.3228824587629248,0.17058586032783654
0.06851669931666929,0.09110759021020175,0.09855752648038542,0.1170172091995078,0.08375790601542532,0.11016508156294921,0.3206942864485251,0.12711661417623768
0.1089601855949664,0.09322107238226951,0.11902516386170417,0.047131612092687056,0.11234799499449595,0.08877293546784512,0.3166492487747835,0.12658688759553596
0.1158742176832013,0.08440510029239733,0.16880823209117365,0.070290100344133,0.19293569437322833,0.06742035421121685,0.311751341711941,0.1444978629581845
