idle_drivers,on_road_drivers,pickup_drivers,responding_drivers,pending_customers,avg_rejections_before_accepted,moving_drivers,mean_error
0.2845085062040377,0.05794250839734921,0.15967766604503164,0.015955814959880826,0.037948487201994986,0.07557646364675484,0.43780681200124394,0.15277375120804187
0.021814864337270645,0.08267033570095676,0.006194783942235959,0.025514213922921386,0.03477318586896926,0.11621871568265245,0.04758556092881883,0.047824522911975045
0.07444579117036264,0.07868807894899288,0.01917256064255552,0.15297371630112094,0.11302237345454212,0.08278933753824151,0.015147001743086082,0.07660555139984308
0.008764211321622991,0.03980994329425011,0.0034527690795580633,0.14086937984760567,0.16770374564839266,0.0553878594628456,8.917093085396299e-05,0.05943958279787558
0.01537123633385675,0.06175321312643741,0.037475580409800806,0.13463362082307925,0.16069461735847973,0.03741113209307446,0.003668498181283603,0.06442969976085886
0.0272135629627644,0.12148433690495607,0.09730181825817763,0.2184464250429658,0.25187740227541355,0.051265894291862804,0.004019867873341662,0.11022990108706884
0.04357295569289776,0.13283826652238814,0.10218264514333937,0.07030660568051099,0.07931852460154759,0.0745198163918848,0.019829582715644195,0.07465262810688755
0.02456637909336649,0.1588367185439978,0.12166028408150567,0.08235074500650476,0.08461942679276566,0.07168560700050626,0.03956952589088151,0.08332695520136116
0.03010580775968176,0.1830823155433347,0.11821535812506297,0.06352303554822462,0.05630420173441248,0.08219650799118777,0.056566228734588726,0.08428477934807042
0.010908142087467425,0.1840821039589821,0.0691634613360733,0.27822243635601146,0.2770239442304641,0.1064701085450127,0.013786109612017762,0.13423661516086127
0.058435380263009824,0.1456683524244899,0.07495809003650047,0.03779005923589204,0.05935928599300103,0.12717344491534258,0.017234841627783572,0.07437420778514563
0.04264258536717102,0.137343831767511,0.05562291186332048,0.12549995520361842,0.10022328936284389,0.11890145075415945,0.017427440154708394,0.0853802092104761
0.04730297547790736,0.1488310919927501,0.10949772952586093,0.0317472463196731,0.02784467129563433,0.11640810393321513,0.01599630657544826,0.07108973216006989
0.09824279644481038,0.14651696026073213,0.11715159502659822,0.09285405331882202,0.10695745221656969,0.11266831998682092,0.01334538232613962,0.09824807994007043
0.04766711112552152,0.15423094556449218,0.07832262551555182,0.026094405851127853,0.03136750812995782,0.09455800999588417,0.009436241423098056,0.0630966925150905
0.07655654867151532,0.12625863077016874,0.052051691998693014,0.10078507636051891,0.11912449301414425,0.08412266521033973,0.004307544154730262,0.08045809288287288
0.012278352334466522,0.1784106766984219,0.09736573344580976,0.061114035066100816,0.006162564930091926,0.09419540204981015,0.0017709137756796837,0.0644710969000544
0.11995016561259919,0.1722259844908085,0.08203389388818821,0.113151605253972,0.08415503484048496,0.12949544150676084,0.008373856702314912,0.1013408546135898
0.035835862907206646,0.17707740435320288,0.10892293489572304,0.04834201494923053,0.06627350930673613,0.10937436950425918,0.03738557106255506,0.08331595242555907
0.02355121046976981,0.16989062963569987,0.11915923561355934,0.07794689301700201,0.10008244972549943,0.0935276209768324,0.03109776806126803,0.08789368678566156
0.12818464480826128,0.020163622727059047,0.12036844960791976,0.22089184221084054,0.23371308640284202,0.1652417134529827,0.4253849099325774,0.18770689559178327
0.05997675429533471,0.07578053356996618,0.013485735672438433,0.01008477460366917,0.019153533734633924,0.16153466976131442,0.05185693701737196,0.055981848379246975
0.12266841415357797,0.11111968776148597,0.027480926916428693,0.1345784197514184,0.15536259355929097,0.14108427319875422,0.038717125111443755,0.10443020577891428
0.1814369115952962,0.12224364668987242,0.012488201881565261,0.13118563636497216,0.10096526793354446,0.11426354340751131,0.055255996420370566,0.10254845775616177
0.12883516691652547,0.10464061587294682,0.003782743660972095,0.02429123486777537,0.03295456396969522,0.09531904107126736,0.05619860453908904,0.06371742441403876
0.07339367433643232,0.05420152188239421,0.010643389995827712,0.05443536232875648,0.06702775122981564,0.08928730969246587,0.04712210607949626,0.05658730222074121
0.03667234091085097,0.04292779673380121,0.017990280165704975,0.012181054596876056,0.007075060502938935,0.06188049297941213,0.03455938683983764,0.03046948753277456
0.020403397728970717,0.037297653523365316,0.028981093523670502,0.03182524234152749,0.027084545878727256,0.04636200733309272,0.07335796488315384,0.037901700744643975
0.023692666821717164,0.026565081158556277,0.03212166451113011,0.006018194156192374,0.004570747072411737,0.053551651111498566,0.05875937143425422,0.029325625180822924
0.004187924180556788,0.02430745405285858,0.021057473134380195,0.016275568234817437,0.031755537201946786,0.0420284298696165,0.04395341825752385,0.026223686418814306
0.04886524753587505,0.033314205659897636,0.02020411401218428,0.1023500626983262,0.10065350242880801,0.052246465914537264,0.0316981068855104,0.055618815019305545
0.02591556738034004,0.0453020572036049,0.04518200648875985,0.11828188607784144,0.11769176736033757,0.07007922439187912,0.02696257303330278,0.0642021545622951
0.006984408276920031,0.0481257800276263,0.0522482292177206,0.08103608387244796,0.12820459811486226,0.06823659732964887,0.029917390578708604,0.05925044105970495
0.048609448296255506,0.0669538504301988,0.06057715532154261,0.22551189245852873,0.18272925360754436,0.052454130144475516,0.08735374212531669,0.10345563891198031
0.08866762204980941,0.06002621984718525,0.04708823587190196,0.2138313045696424,0.22455957638722598,0.03395933412214715,0.09053958418105343,0.10838169671842365
0.09769141584322288,0.050810726353195015,0.0307512007797712,0.1930861092390906,0.25733702945266,0.026823399866051655,0.09065439352194202,0.10673632500799048
0.1554220013149192,0.0038425958700754204,0.015424954189876923,0.2654033603064429,0.28779707593698606,0.02631240778689248,0.08849199473295177,0.12038491287687782
0.11660284925118895,0.03433425226041022,0.01714615211305102,0.10129385408937439,0.10647174321124753,0.0832702145876217,0.08517634783064006,0.07775648762050483
0.09758348798567441,0.005014372475410544,0.018309017114409434,0.2302565618711895,0.20077070229050975,0.08741857762195955,0.08088247848358648,0.10289074254896281
0.0023161440281166943,0.034769221614775955,0.025239503257086505,0.17574639786038845,0.19660493277288882,0.05621380880865723,0.07531211671006466,0.08088601786456832
0.1693818492199471,0.06652278936599877,0.09508906962111918,0.1220289945012482,0.12275506553501345,0.10920340312758872,0.45058425438693767,0.16222363225112188
0.07648257515192472,0.08354343464166956,0.04452478327310847,0.24786394126187475,0.2796561779246172,0.11968387206189905,0.21265243922475285,0.15205817479140668
0.09387594998850993,0.09933219454193581,0.004510922123695863,0.02118152071744186,0.020019505075511472,0.1204046192370294,0.21253013213116023,0.08169354911646923
0.07221414461166943,0.12757151721379997,0.05982940190998266,0.036409715736195426,0.0427299307899802,0.09549130376694151,0.20069844379623275,0.09070635111782886
0.19777579971839906,0.13194162144810762,0.04159156391901868,0.2937954763779574,0.33123823250930495,0.08732466777234699,0.19973802851455683,0.18334362717995595
0.1856333212980977,0.09101588428993519,0.050926173616453616,0.14946972434665146,0.22484415375920722,0.08929369815913979,0.20288380445327805,0.1420095371318233
0.08402772141426901,0.13207346747050258,0.07572332026732405,0.15060877144557605,0.06560683000621008,0.09926502212555811,0.2072261748894387,0.11636161537412551
0.03734373942826393,0.13784966810534888,0.056476723995505844,0.05516160265291282,0.11919629030002674,0.09539778314272156,0.21297601412208098,0.1020574031066944
0.06781949728957341,0.11815275543578295,0.05224315935846222,0.003482106771087887,0.006187463257646015,0.08588698422774524,0.21923171736894448,0.07900052624417746
0.07663947931161452,0.11854997895926282,0.04972270943517019,0.04076429145239175,0.046464217296798636,0.08115107512909954,0.2248639356034271,0.09116509816968064
0.03786391529942,0.13972024622069862,0.12381656810396854,0.21738839903852483,0.24532126436588247,0.07566401664696443,0.22915429037904747,0.15270410000778664
0.0015843737571654855,0.13688933473060158,0.11334538026540027,0.19778089328372023,0.2785672204608943,0.08254701109529053,0.23166861494318577,0.1489118326480369
0.005522746201241712,0.14606380201858404,0.12087393717752393,0.13939316900313978,0.2142716983679712,0.07967013557182921,0.2321395675454907,0.13399072226939723
0.05842576960671002,0.09873831236862582,0.07209453655853282,0.08927598396791125,0.051630743404424355,0.06763324980904496,0.23051630404886192,0.09547355710915872
0.0600400831739522,0.06444987244643113,0.004530979874644627,0.049327065041431035,0.10298471231437856,0.02997218430115229,0.22702117968731972,0.0769037252627585
0.013833660305069018,0.12390309656493509,0.051804455311413686,0.03850736135958813,0.03592670726392958,0.004838283440690666,0.1696848762805245,0.06264263436087866
0.15136713370913066,0.04573358679410655,0.034518910547247435,0.11869286583559857,0.07109448987711764,0.007950886647419825,0.16388044403467994,0.08474833106361437
0.12089553700712906,0.03746639507511501,0.01290358422620861,0.09987181125200094,0.1024709990477747,0.03325480000326749,0.21014280075604747,0.08814370390964903
0.18544037177300435,0.07562743516352533,0.04138213299450446,0.12683168952105958,0.1315570122543489,0.041199690113881485,0.2040953944563472,0.11516196089666732
0.10382635429322269,0.11370461551885748,0.07946511907601223,0.009529035909909908,0.05515169689600723,0.049297387398544786,0.198490355575798,0.08706636638119318
0.2805254821811992,0.12801286895316616,0.1442679981022728,0.03683228896270896,0.06602166397495651,0.05197249149282609,0.43497651026259093,0.16322990056138867
0.1936337019687185,0.1457917427841806,0.02156179269081199,0.047713260609951465,0.029497130146311713,0.023602300951344544,0.17259616312234055,0.09062801318195134
0.15077828754421307,0.11920899034232078,0.029415846655621955,0.046834389532902795,0.02816367303321649,0.04891763094998562,0.12833664363657118,0.0788079230992617
0.0952343331763894,0.09753496249563903,0.0568682150887616,0.10728932100228933,0.09393207085984105,0.061237125498877554,0.13938059931040445,0.09306808963317179
0.09572256287415216,0.06663599789829783,0.10338356607104782,0.13238442570800574,0.12090530910060644,0.07026596826026321,0.14243148181446708,0.10453275881812005
0.030070634256280118,0.09540151397844798,0.07912922907451961,0.2667125471602271,0.2720402421270674,0.08218171090743057,0.14006359773597463,0.13794278217713535
0.0848597204977205,0.044513131351711956,0.05651446929886218,0.016694836919620665,0.0449900024394967,0.0688649378078138,0.13344003598900078,0.06426816204346095
0.11509572930430725,0.029168651225002354,0.09191795593004179,0.045113146916321144,0.08062031588750135,0.11889324142247824,0.12491883985139585,0.08653255436243544
0.04769961284019632,0.03766375591222109,0.02171499864882984,0.2211581286904713,0.2693113778184509,0.12463997501681025,0.16847450778653572,0.12723747953050218
0.12436398957373308,0.012111430272986504,0.05065954073081927,0.19808622248531785,0.24012448098364422,0.17648864310399767,0.16004961091225328,0.13741198829467885
0.1274433323329637,0.03325946102054562,0.03138822079052425,0.08120731067925262,0.1056298738419048,0.172066033566288,0.15241385252784054,0.10048686925133136
0.12935138986662745,0.04329924173737459,0.052247121664708955,0.030302035431528488,0.022459821594884116,0.2284647888254718,0.14570406662274205,0.09311835224904821
0.015158932195139457,0.04224750306003443,0.05490400039541877,0.20088121426110034,0.23503247871400867,0.23232260462789484,0.13989705702446031,0.1314919700397224
0.08053517303436185,0.03016795953887242,0.06939904943934029,0.010992941917822976,0.019903942096120595,0.25429748001712454,0.134853880999662,0.08573577529190067
0.17444211915481533,0.04178385400343095,0.06701417399999067,0.07324508865868755,0.02220221490820996,0.2284727267185227,0.13036881895440405,0.10536128519972306
0.09712196248124494,0.054029877686309055,0.06309007143084154,0.0915835573896114,0.0547967530660477,0.22175892889870125,0.1262206871785512,0.10122883401875815
0.16272478942180962,0.03223929238310223,0.08757479874173542,0.021163921647518947,0.018448763296730595,0.1814050087944469,0.12221899588867911,0.0893965100248604
0.0326552479833405,0.05720445142668797,0.09680399812791003,0.11380933422261456,0.13326250824690564,0.20730577275567716,0.11823745480942278,0.1084683953675084
0.09370371330849343,0.0364089710792954,0.10580982491531797,0.06506064799011065,0.07881939552784616,0.160216377141125,0.11422240814725046,0.09346304830134844
0.05574924866485668,0.027479040892023184,0.12953584770826287,0.07065317480404708,0.08568598785043645,0.18206754704732336,0.1101799478259193,0.09447868497040986
0.19069091295937435,0.047412108562296884,0.12964294651266736,0.17529483263238374,0.2053468483054643,0.07748113044823189,0.5141834745034959,0.1914360362748449
0.0561406289160772,0.029841675979285758,0.01655922346779187,0.018816124987435446,0.028942260254607714,0.0029150746949206416,0.2329052755573042,0.055160037693917544
0.06393772237368184,0.014684179434426854,0.017230787042435372,0.07236804050056678,0.03508335135328062,0.00043439875689275963,0.19281127638587275,0.056649965121022425
0.1083530850915688,0.014004710330374563,0.006086852720741394,0.07610977718396558,0.09150868930790068,0.009604689361396931,0.167407015221451,0.06758211703105699
0.09567935238951933,0.019504369464130353,0.0038346461915104643,0.03229915494153599,0.03801886116851455,0.009752023898779813,0.2028093455192079,0.05741396479617119
0.03670640981552292,0.020581847675004213,0.01953322513386726,0.033498061346197844,0.034889691020265526,0.03271828587855905,0.19001536746438757,0.05256326976197206
0.032825206293448414,0.0036941302323989992,0.038731430799899706,0.314602231615428,0.24007970148672647,0.035129578972965814,0.18151150988029713,0.12093911275445206
0.1317583383124703,0.016964887934182334,0.026340133239511038,0.059366125912416086,0.005648227153000797,0.07933354514599057,0.1765803315391163,0.07085594131952677
0.06129549370617611,0.004099910952004688,0.017574450944729703,0.014057947159188035,0.07651710754758728,0.0815081560631249,0.17217141854634024,0.06103206927416443
