avg_current_error_ride_distance,avg_speed_max_speed,avg_speed_kmh,avg_diff_duration_min,avg_expected_ride_time_min,avg_expected_meeting_time_min,avg_expected_total_time_min,avg_ride_time_min,avg_meeting_time_min,avg_total_time_min,avg_ride_length_km,avg_meeting_length_km,avg_total_length_km,avg_distance_per_timestamp_km,avg_remaining_distance_covered,mean_error
0.1053065852578623,0.2789005852316334,0.26928838216963974,0.03407054499924837,0.05159671766148369,0.039256772929755365,0.0031523542261500917,0.019502359765112574,0.07117024657623927,0.05460374782580631,0.022169358262119316,0.07019125235076025,0.027986341257511937,0.07996448300556579,0.21206777528169554,0.0892818337867056
0.05253665055127456,0.007550997411645659,0.01961834794144005,0.042855188579954406,0.10594131181401648,0.09982765324602806,0.006417891079202638,0.020693830456034967,0.02268311786012637,0.0611554996447736,0.04673998543967677,0.008936930272277925,0.043639334992112574,0.002709447576758683,0.03222975952701899,0.03823572975948945
0.07480487607208147,0.11096531500908745,0.07597439761078696,0.031845784508550926,0.11509279944094139,0.09366664237634677,0.0027006261620645287,0.036217900442638555,0.021321777805735385,0.06237447409442257,0.038475079365013404,0.01749224035014541,0.02752390801198028,0.04262957579972802,0.06950892569388024,0.05470628818289355
0.050086024240577294,0.2072764389582832,0.11377249587684245,0.03655644298374122,0.1380929850875481,0.09974701035169249,0.009648860996319756,0.05259819020330556,0.03283483219270759,0.09514571581390659,0.07016063455253045,0.0010118730190561526,0.0181807175419185,0.028836067978264854,0.11935354775351009,0.0715534558366803
0.045732181591525076,0.24079619454383644,0.1436957993213483,0.03848092598138795,0.1397773584985565,0.11544051117404446,0.041668468840421975,0.0350202502844574,0.04615556784259368,0.10968415926154954,0.06812600602245608,0.018046285593305397,0.0243067149825516,0.04775000248238026,0.21685744114400046,0.088769191170961
0.12216760470289899,0.23114683829160257,0.15131564316022023,0.06311210096266956,0.1635517169680192,0.15346121596264206,0.0768725454012998,0.03967662873244965,0.03777690046453343,0.13354018970321052,0.14533060055696492,0.043314764873606755,0.005863269478108216,0.022700446091388424,0.2795999722460741,0.11129536250637923
0.17893218626259502,0.20329017083832343,0.11525020405373781,0.06245099909694521,0.21922717886427237,0.15496492021991362,0.04924898907245331,0.04629326046656462,0.05867808695168656,0.16524857482718944,0.22989489391040793,0.024891348806576886,0.06664320920421464,0.01902868325925459,0.2663057081895688,0.12402322760158029
0.20713907329699593,0.15220983190817242,0.11497042410880859,0.05644475609506353,0.21595318109244951,0.15738630339316198,0.05521426917996662,0.02699987063463298,0.05916946866658726,0.1392149218136268,0.21456479926441005,0.024639361193526412,0.03892574123196492,0.02683744078218703,0.2302333374260135,0.11466018533917116
0.22233049781162562,0.1291810910051393,0.09631400161004806,0.0515506847478013,0.23073803561872833,0.15350809531023488,0.041941524311340364,0.030777863913812428,0.05605628419753838,0.1233799282573252,0.195341567998575,0.024235792679712945,0.013369133807449623,0.009167102876195968,0.19909011977677643,0.10513211492815358
0.19940769340128203,0.09460808440931119,0.06039130100453911,0.05567778454474221,0.18861179469052225,0.13072386453490198,0.052825368274256795,0.014402236141151305,0.0644086145463407,0.1047999666994877,0.15406018718990008,0.015065630412746674,0.017706456166925136,0.03910500744064525,0.1456789680228121,0.08916486383197096
0.2032735331786078,0.08434428608812708,0.012171709629539567,0.05254306747555074,0.17978609978214682,0.1282953135278922,0.06515390869424148,0.0008402089834257306,0.05740356318318221,0.08988709918971798,0.13115797797330883,0.02287385691134939,0.047973406798682706,0.04958992802562857,0.02732234420118263,0.07684108690950558
0.20129900198380127,0.09903073523054086,0.025125118049204243,0.05015094126609547,0.19130445241556226,0.12232737184209415,0.06101991901298277,0.012337041466231269,0.07146230704218359,0.09697363876075352,0.13593886645952333,0.016265791253433148,0.037443088197632646,0.057579549408553005,0.0062372707482339865,0.07896633954245504
0.17285623125626215,0.08886091183183703,0.03667182967973129,0.06099601487615963,0.09885712961791789,0.10423250447580025,0.11237733308080797,0.05908269778413494,0.08501814596943115,0.07047325897760907,0.07587588631559194,0.0024712442145083334,0.06892134075652215,0.06353234559102604,0.07199749950693705,0.07814829159561844
0.16434917161922108,0.0767551847600577,0.010165115376871092,0.06253516907241422,0.08838767014586918,0.10187215159814288,0.12181877071238378,0.06722206291656448,0.08739444714218296,0.07064789234250107,0.0803072315390354,0.017816138807931634,0.08543454675287544,0.08603488292906353,0.07485154208734522,0.07970613185349731
0.12118263521309135,0.07160130853808684,0.005373203910955355,0.05327913988303984,0.05151593747851129,0.1035243435011002,0.15029724132544772,0.09597643967048128,0.07881384250020967,0.04165614008323846,0.02505483358263055,0.02904552001074864,0.1436853662012101,0.05767046012773097,0.09342331471089788,0.07480664844915869
0.1358811777456504,0.07146840931289763,0.009602469821499296,0.05149367459074077,0.055133868695952756,0.09561872872752449,0.14081772102397594,0.09008917522068853,0.08489269288815085,0.05175135458644904,0.050977239063158326,0.028094480079962878,0.11928417860888714,0.048368552591198787,0.08975286394907704,0.07488177246038759
0.1632094280538679,0.08422031500032992,0.03178463954832463,0.04362575603672583,0.015316084548687,0.08318185810944491,0.1546855444407636,0.11355884472412361,0.09304931590497995,0.033900744883455104,0.013223281988272433,0.023276927081076967,0.14551151890368702,0.09304358056953058,0.06284261620020053,0.07696203039956466
0.1768599826587317,0.10375235945059648,0.04302078437116872,0.035793501058421634,0.05686348476193688,0.05952469079919717,0.10284265809115917,0.08972277271033219,0.12241278138691755,0.0726627890722071,0.04485208529877473,0.0007746780000404088,0.09352605373484121,0.05391935249493172,0.09499562107376598,0.0767682396642015
